bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
40,-0.2177748966844144,-0.08305150929507121,-0.3066994900762129,0.03735906814984746
41,0.03788163705659975,0.013634277941262818,0.032315934509759225,-0.06308993563316145
42,-0.7091521895349797,-0.2771878581322741,-1.141803483264657,-0.07355307152330837
43,0.08852151269291864,0.029132472528386355,0.15222691928484444,0.03251675374411378
44,-0.14555323913523166,-0.0567586970915781,-0.20591995137337105,0.018194249180066624
45,-0.11056821070810474,-0.04735693205848146,-0.20552576624594554,-0.06422707233154124
46,-0.38998241137855516,-0.18144056859333835,-0.8777148899963868,-0.09547026681554793
47,-0.17332200544665366,-0.07846946791500942,-0.36646461649155726,-0.08660156315568912
48,-0.2636267813431239,-0.10149487142132907,-0.3685207590646522,-0.010311051851543573
49,-0.5851594576682628,-0.19643328155000628,-0.7212635088097563,-0.10460210960575622
50,-0.7310520759064829,-0.272208472183477,-1.1131629527669806,-0.06243934233452364
51,-0.5737308841169173,-0.2070041517022334,-0.9136965276896709,-0.07538851539833835
52,-0.22256108873892555,-0.07766398153839948,-0.2576700855839439,-0.010535674227990288
53,0.3618141189966686,0.12953106038783635,0.48128275965584777,-0.04844756775668624
54,-0.5877777445470753,-0.21824164235089172,-0.8028227369266117,0.01173299789356319
55,-0.2646492688088907,-0.11665585677170476,-0.5265145264032034,-0.07589929295311493
56,-0.20046007987648595,-0.08028134392647335,-0.33123688602115814,-0.006362639465932185
57,-0.8078030622109102,-0.2732696043611993,-1.1887517258019276,-0.015431675214096385
58,-0.8751437569245586,-0.3240657250077926,-1.4252238680966929,-0.14295860901449942
59,-0.08080805162803184,-0.03223177278182532,-0.13607735360936624,-0.006566528383330272
60,-0.4489473165370388,-0.15763663027146357,-0.724135439743364,-0.021847219748541424
61,-1.6470495625956607,-0.4845949306510917,-1.6477189244844825,-0.03964296258868372
62,-0.7189025348962981,-0.2942754610400792,-1.3468935315839667,-0.09764671048484885
63,0.002491491887342212,0.0009400446666218976,0.03066705879586673,-0.0380010505068179
64,-0.48471810645143676,-0.16685967536280155,-0.6812538372745421,-0.05144379187629122
65,-0.18189132353041781,-0.06863138154668613,-0.3101047382422133,-0.08710573079839679
66,-0.014313740102263495,-0.005172363655863599,0.008639926788387542,0.015327263032960836
67,-0.12820848539112228,-0.036221068659448186,-0.13714625285178306,9.056326506107215e-05
68,-0.4691452379231704,-0.19034379405964463,-0.7942062560477343,0.009561907794186641
69,-0.6286838167070727,-0.21872619177992858,-0.9193079677269927,-0.0877980207526845
70,-0.19457586921580794,-0.08391363321179401,-0.37549138631776785,-0.04862242908003267
71,-0.3428574513080942,-0.1284883633788394,-0.5774195701058955,-0.03548761477397078
72,-0.04883068941893298,-0.018211018045640515,-0.062144080106911526,0.049545571152799894
73,-0.18483634142468763,-0.07653413960918187,-0.33698001564301905,-0.10066647042450283
74,-0.20013718454273222,-0.07331027894571518,-0.3516181358466516,0.06586242132157571
75,0.09914841738987201,0.04555979520462272,0.20423870553657236,-0.02475306741606753
76,-0.06906201599189454,-0.03041745454897149,-0.1416021988906967,-0.05574373918771247
77,-0.25288762577386914,-0.10741979747928776,-0.512402498616176,-0.04525966927174263
78,-0.4811919127629034,-0.17809682530501258,-0.6719979834127763,-0.06014461400112514
79,-0.3275793687295496,-0.10834507063061283,-0.44523954179396086,-0.022662503582918214
80,-0.1349593291335911,-0.05015556672840149,-0.1604882475231184,-0.09863854824712126
81,0.1576703118749292,0.07997481517162863,0.42883244210023397,0.06089245348237193
