fold_id,split_name_val,mode,top_k,min_prob,threshold,constraints_ok_val,periods_val,cumulative_return_val,annualized_return_val,sharpe_val,max_drawdown_val,win_rate_val,avg_turnover_val,avg_holdings_val,split_name_test,constraints_ok_test,periods_test,cumulative_return_test,annualized_return_test,sharpe_test,max_drawdown_test,win_rate_test,avg_turnover_test,avg_holdings_test
15,val,topk,4,0.56,0.5,True,26,0.049608023661386946,0.09839944804794754,0.6900495367447987,-0.10039259919873156,0.2692307692307692,0.75,1.1538461538461537,test,,26,0.1780003164249937,0.3737655941841007,1.4892065202458546,-0.0009999999999998899,0.07692307692307693,0.15384615384615385,0.11538461538461539
15,val,topk,4,0.58,0.5,True,26,0.03671342206807138,0.07239265047072618,0.863078873087297,-0.015881864565192028,0.038461538461538464,0.23076923076923078,0.23076923076923078,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,val,topk,3,0.56,0.5,True,26,-0.07287239136924173,-0.1364227123752021,-0.9442901047922855,-0.10073637611143704,0.11538461538461539,0.39743589743589747,0.34615384615384615,test,,26,-0.07043791502150298,-0.13202163311575066,-1.2273201812668437,-0.08896468494308962,0.038461538461538464,0.20512820512820515,0.19230769230769232
16,val,topk,3,0.58,0.5,True,26,0.07856934877588984,0.15790979675070838,1.8868607860015163,-0.001000000000000112,0.11538461538461539,0.11538461538461539,0.11538461538461539,test,,26,-0.06530834444065658,-0.12271287695931354,-1.1088271390499314,-0.08863638093173254,0.038461538461538464,0.19230769230769232,0.15384615384615385
16,val,topk,4,0.56,0.5,True,26,-0.07287239136924173,-0.1364227123752021,-0.9442901047922855,-0.10073637611143704,0.11538461538461539,0.39743589743589747,0.34615384615384615,test,,26,-0.07043791502150298,-0.13202163311575066,-1.2273201812668437,-0.08896468494308962,0.038461538461538464,0.20512820512820515,0.19230769230769232
16,val,topk,4,0.58,0.5,True,26,0.07856934877588984,0.15790979675070838,1.8868607860015163,-0.001000000000000112,0.11538461538461539,0.11538461538461539,0.11538461538461539,test,,26,-0.06530834444065658,-0.12271287695931354,-1.1088271390499314,-0.08863638093173254,0.038461538461538464,0.19230769230769232,0.15384615384615385
17,val,topk,3,0.56,0.5,True,26,0.06785525594726693,0.13571711504855477,1.0594548085283877,-0.03391031077154505,0.19230769230769232,0.4487179487179487,0.5384615384615384,test,,26,0.08075799710872689,0.16246883395751865,1.6856143680590545,-0.02494025354190821,0.15384615384615385,0.33333333333333337,0.38461538461538464
17,val,topk,3,0.58,0.5,True,26,0.058125515420472285,0.1157435714670485,1.8993213561020248,-0.0010000000000000009,0.07692307692307693,0.11538461538461539,0.15384615384615385,test,,26,0.06669790529580877,0.13333227637596656,1.3988604077186313,-0.02207595927337591,0.11538461538461539,0.3076923076923077,0.2692307692307692
17,val,topk,4,0.56,0.5,True,26,0.06479141535247979,0.12940905209845255,1.020520561398302,-0.035860432477418436,0.19230769230769232,0.4423076923076923,0.5769230769230769,test,,26,0.07984787833695117,0.16057196873177482,1.8942543638284908,-0.016560524744162475,0.15384615384615385,0.34615384615384615,0.46153846153846156
17,val,topk,4,0.58,0.5,True,26,0.058125515420472285,0.1157435714670485,1.8993213561020248,-0.0010000000000000009,0.07692307692307693,0.11538461538461539,0.15384615384615385,test,,26,0.05689034340745058,0.11322024243281992,1.2941612511184668,-0.02207595927337591,0.11538461538461539,0.3076923076923077,0.3076923076923077
18,val,topk,3,0.56,0.5,True,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,val,topk,3,0.58,0.5,True,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,val,topk,4,0.56,0.5,True,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,val,topk,4,0.58,0.5,True,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
