fold_id,strategy_type,cost_bps,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings
13,selected,10.0,26,-0.06890981306877364,-0.12925357707464402,-0.45079629565052215,-0.25671867276746907,0.34615384615384615,0.8269230769230769,2.1538461538461537
13,selected,20.0,26,-0.08876038429520683,-0.1648791384393674,-0.6228484990067084,-0.26468613559602105,0.34615384615384615,0.8269230769230769,2.1538461538461537
13,current_fixed,5.0,26,-0.05883220639476461,-0.1108918248212365,-0.36486332349164124,-0.2527064087730251,0.34615384615384615,0.8269230769230769,2.1538461538461537
13,current_fixed,10.0,26,-0.06890981306877364,-0.12925357707464402,-0.45079629565052215,-0.25671867276746907,0.34615384615384615,0.8269230769230769,2.1538461538461537
13,current_fixed,20.0,26,-0.08876038429520683,-0.1648791384393674,-0.6228484990067084,-0.26468613559602105,0.34615384615384615,0.8269230769230769,2.1538461538461537
14,selected,5.0,26,0.08096009344545307,0.162890245663329,2.3688161302073674,-0.000500000000000056,0.15384615384615385,0.3076923076923077,0.5384615384615384
14,selected,10.0,26,0.07668514753583655,0.15399188211555215,2.2783354701449836,-0.001000000000000112,0.15384615384615385,0.3076923076923077,0.5384615384615384
14,selected,20.0,26,0.06817961193545496,0.13638591892767882,2.086672943283921,-0.002000000000000113,0.15384615384615385,0.3076923076923077,0.5384615384615384
14,current_fixed,5.0,26,-0.22571390596929586,-0.39096850456559207,-1.6070013232376499,-0.2542025146589848,0.19230769230769232,0.7115384615384616,0.9615384615384616
14,current_fixed,10.0,26,-0.23295537625461615,-0.40196139221737937,-1.6692487972341126,-0.2591577373615441,0.19230769230769232,0.7115384615384616,0.9615384615384616
14,current_fixed,20.0,26,-0.24725013515241934,-0.42337681658807413,-1.7930506728751483,-0.2689801977357751,0.19230769230769232,0.7115384615384616,0.9615384615384616
15,selected,5.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,selected,10.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,selected,20.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,current_fixed,5.0,26,0.18026801524491054,0.3788965927277326,1.5018066334358273,-0.0004999999999999449,0.07692307692307693,0.15384615384615385,0.11538461538461539
