date,fng_value,sentiment_score
2024-08-06,27.709999084472656,-0.1806666056315105
2024-08-07,27.850000381469727,-0.190000025431315
2024-08-08,23.790000915527344,0.0806666056315104
2024-08-09,20.3700008392334,0.30866661071777346
2024-08-12,20.709999084472656,0.2860000610351563
2024-08-13,18.1200008392334,0.4586666107177735
2024-08-14,16.190000534057617,0.5873332977294922
2024-08-15,15.229999542236328,0.6513333638509115
2024-08-16,14.800000190734863,0.6799999872843425
2024-08-19,14.649999618530273,0.6900000254313151
2024-08-20,15.880000114440918,0.6079999923706054
2024-08-21,16.270000457763672,0.5819999694824218
2024-08-22,17.549999237060547,0.4966667175292969
2024-08-23,15.859999656677246,0.6093333562215169
2024-08-26,16.149999618530273,0.5900000254313151
2024-08-27,15.430000305175781,0.6379999796549479
2024-08-28,17.110000610351562,0.5259999593098958
2024-08-29,15.649999618530273,0.6233333587646485
2024-08-30,15.0,0.6666666666666667
2024-09-03,20.719999313354492,0.28533337910970047
2024-09-04,21.31999969482422,0.24533335367838538
2024-09-05,19.899999618530273,0.34000002543131513
2024-09-06,22.3799991607666,0.17466672261555993
2024-09-09,19.450000762939453,0.3699999491373698
2024-09-10,19.079999923706055,0.3946666717529297
2024-09-11,17.690000534057617,0.4873332977294922
2024-09-12,17.06999969482422,0.5286666870117187
2024-09-13,16.559999465942383,0.5626667022705079
2024-09-16,17.139999389648438,0.5240000406901042
2024-09-17,17.610000610351562,0.4926666259765625
2024-09-18,18.229999542236328,0.4513333638509115
2024-09-19,16.329999923706055,0.578000005086263
2024-09-20,16.149999618530273,0.5900000254313151
2024-09-23,15.890000343322754,0.6073333104451497
2024-09-24,15.390000343322754,0.6406666437784831
2024-09-25,15.40999984741211,0.6393333435058594
2024-09-26,15.369999885559082,0.6420000076293946
2024-09-27,16.959999084472656,0.5360000610351563
2024-09-30,16.729999542236328,0.5513333638509115
2024-10-01,19.260000228881836,0.3826666514078776
2024-10-02,18.899999618530273,0.4066666920979818
2024-10-03,20.489999771118164,0.30066668192545576
2024-10-04,19.209999084472656,0.38600006103515627
2024-10-07,22.639999389648438,0.1573333740234375
2024-10-08,21.420000076293945,0.23866666158040362
2024-10-09,20.860000610351562,0.27599995930989585
2024-10-10,20.93000030517578,0.27133331298828123
2024-10-11,20.459999084472656,0.3026667277018229
2024-10-14,19.700000762939453,0.35333328247070317
2024-10-15,20.639999389648438,0.2906667073567708
2024-10-16,19.579999923706055,0.36133333841959636
2024-10-17,19.110000610351562,0.39266662597656254
