date,close,target_return,sentiment_score,dc_trend,dc_event,dc_drawdown,dc_T,dc_TMV,dc_R
2010-01-26,81.78850555419922,0.004757194909825735,0.0300000508626302,-1.0,0.0,0.0009154672225387376,2.0,0.0009154672225387376,-0.0041907804131385866
2010-01-27,82.1775894165039,-0.011472279594967327,0.1240000406901041,-1.0,0.0,0.005677017188375611,3.0,0.005677017188375611,0.0047571949098257
2010-01-28,81.23482513427734,-0.010868635227188506,0.0846666971842448,-1.0,0.0,0.0,0.0,0.0,-0.011472279594967348
2010-01-29,80.35191345214844,0.01555106084513258,0.0253332773844401,-1.0,0.0,0.0,0.0,0.0,-0.010868635227188521
2010-02-01,81.60147094726562,0.01210321786353119,0.1606666564941405,-1.0,0.0,0.01555106084513258,1.0,0.01555106084513258,0.01555106084513258
2010-02-02,82.589111328125,-0.004982762315798861,0.2346666971842448,1.0,1.0,0.0,0.0,0.0,0.012103217863531291
2010-02-03,82.1775894165039,-0.030866067518501406,0.2266666412353515,1.0,0.0,-0.004982762315798809,1.0,-0.004982762315798809,-0.004982762315798809
2010-02-04,79.6410903930664,0.0020669206761712022,-0.0719999949137368,-1.0,1.0,0.0,0.0,0.0,-0.030866067518501454
2010-02-05,79.80570220947266,-0.007219109445595784,-0.0740000406901042,-1.0,0.0,0.002066920676171219,1.0,0.002066920676171219,0.002066920676171219
2010-02-08,79.22957611083984,0.012560402103886759,-0.1006666819254558,-1.0,0.0,0.0,0.0,0.0,-0.007219109445595836
